customer_id,brand,purchase_month,sales_profit
1861,2,3,1295.43
1209,1,8,179.44
2337,2,5,143.36
2427,6,11,1279.4
1813,6,1,547.28
1958,6,8,827.16
157,3,7,139.23
2060,4,2,459.46
3272,5,3,41.13
2686,1,12,957.02
2580,3,7,802.26
739,3,4,14.23
499,5,4,144.26
1410,1,4,751.02
3253,3,4,1544.61
3077,4,12,309.81
809,2,4,143.36
135,1,9,1383.61
2478,4,8,75.75
2725,4,7,133.78
2635,4,3,209.84
2760,2,7,195.34
2277,6,10,827.16
1683,5,6,471.6
2932,1,2,1612.25
2316,4,6,135.85
1446,2,5,872.89
190,3,4,450.77
89,1,10,1612.25
3133,2,3,143.36
1530,1,5,957.02
2286,3,3,1592.19
2857,4,6,817.36
827,6,3,812.44
1248,4,10,182.81
1200,1,5,25.09
2412,6,12,1028.76
907,2,8,75.48
3105,4,4,817.36
3010,6,9,15.08
443,5,4,217.51
1746,1,9,690.49
1793,1,10,356.5
2693,1,12,17.87
291,6,8,547.28
1781,4,12,830.24
3494,4,7,209.84
1701,5,2,709.34
246,3,4,4.8
1855,1,7,1215.34
2560,4,7,72.6
3286,5,8,64.93
3246,6,9,155.65
919,1,4,187.39
2946,6,8,827.16
448,5,3,198.22
228,1,10,1612.25
2866,1,3,25.09
2434,5,11,431.33
2385,3,9,139.23
906,5,4,217.51
1313,2,9,872.89
117,2,1,872.89
2096,2,2,1702.55
2765,1,3,1408.91
2816,5,11,448.68
3145,5,6,1055.82
2740,6,2,43.97
1516,3,7,75.14
1181,5,9,1010.02
2036,4,9,72.6
419,3,5,450.77
3143,2,12,110.81
2123,3,1,110.56
239,1,1,574.62
103,2,9,195.34
298,5,12,448.68
1181,3,6,45.96
979,1,12,437.46
2904,6,2,43.97
2783,3,1,802.26
593,6,10,834.94
1071,1,5,187.39
3000,3,11,75.14
220,5,7,509.97
925,5,1,709.34
3014,6,7,15.08
2733,2,6,1702.55
210,1,8,751.02
1539,3,1,91.15
2141,1,8,50.66
999,2,4,1702.55
1578,6,10,1103.43
736,6,10,15.08
2434,3,12,4.8
171,1,9,1612.25
994,6,4,1103.43
1867,3,2,75.14
971,4,10,830.24
2525,5,3,217.51
3453,1,7,179.44
1326,4,9,133.78
2341,2,12,872.89
3426,2,5,745.94
2862,1,12,327.98
1428,3,1,14.23
2609,2,6,114.93
2726,6,2,15.08
2317,5,9,451.65
1446,3,4,1592.19
1600,2,10,75.48
2535,5,2,448.68
3395,4,10,75.75
854,5,12,451.65
2310,3,8,456.45
1560,3,6,456.45
1604,2,9,133.38
2198,3,2,1592.19
2457,2,5,189.28
1981,3,4,450.77
2113,1,4,437.46
3255,1,12,50.66
1268,6,10,1069.55
404,3,7,1544.61
3007,1,1,1612.25
2024,6,12,1103.43
2051,6,10,834.94
1140,2,4,110.81
2335,6,1,15.08
2162,5,11,198.22
778,2,4,152.55
777,4,1,309.81
1502,6,6,827.16
3367,2,3,195.34
1402,4,11,309.81
2006,3,3,199.1
2543,1,1,1215.34
3107,6,7,1069.55
2761,4,10,133.78
1643,4,8,459.46
2043,4,2,445.21
980,1,3,502.47
1917,1,5,1408.91
1078,5,4,431.33
1794,3,10,1544.61
3011,1,11,437.46
2895,3,4,771.12
2820,3,4,1592.19
362,1,10,104.24
2538,6,10,812.44
1745,1,3,737.17
1804,5,11,641.64
2232,4,3,309.81
3436,4,10,72.6
2872,3,4,75.14
365,3,5,14.23
939,4,5,72.6
448,1,1,737.17
23,6,10,1660.88
1593,5,11,1230.27
1110,6,7,547.28
442,4,3,459.46
3492,5,10,509.97
2020,2,1,110.81
1574,6,1,155.65
2388,5,6,448.68
1849,6,5,43.97
365,2,5,1702.55
1258,2,4,133.38
381,6,12,15.08
945,1,12,187.39
97,3,7,110.56
2999,5,8,451.65
2027,4,1,90.1
2429,6,2,1660.88
3258,3,7,1544.61
1217,3,9,199.1
243,6,4,15.08
1191,2,1,152.55
391,2,5,110.81
2609,1,4,25.09
1714,6,10,1069.55
2058,4,8,459.46
2120,5,3,451.65
793,1,10,50.66
474,4,9,830.24
2020,6,8,1230.3
3436,1,8,574.62
2055,4,10,737.57
1823,3,7,456.45
144,1,11,409.86
991,3,3,139.23
122,2,10,114.93
3221,6,6,128.46
689,1,3,187.39
1270,5,2,641.64
466,6,4,812.44
740,2,6,195.34
2737,6,1,128.46
1292,5,8,448.68
1273,2,12,872.89
476,4,5,309.81
2954,1,2,299.27
2102,1,4,1612.25
3311,4,9,90.1
335,6,12,129.01
2461,4,11,64.51
1998,3,2,456.45
2130,1,12,1408.91
1844,3,2,583.27
218,1,1,1215.34
274,5,2,451.65
1583,6,1,1630.25
3182,2,9,143.36
965,1,10,574.62
1552,6,1,1279.4
2837,5,1,144.26
803,1,10,104.24
923,1,11,17.87
2815,5,8,1230.27
1678,6,8,1305.25
1652,5,6,448.68
2094,2,11,143.36
1479,3,2,693.76
2766,6,2,1660.88
1302,6,5,128.46
265,5,10,709.34
2400,2,4,133.38
1401,2,7,872.89
955,5,10,448.68
1143,3,11,583.27
1783,2,10,110.81
1843,6,3,812.44
1,5,6,431.33
2292,3,11,771.12
2933,5,1,448.68
3498,3,6,456.45
2199,2,5,195.34
2738,4,9,133.78
140,2,6,745.94
2838,6,7,1230.3
2412,5,12,641.64
885,6,5,129.01
1056,6,9,128.46
196,4,2,75.75
975,4,2,309.81
339,6,7,827.16
2785,2,4,1702.55
1782,4,2,182.81
1568,1,5,690.49
2149,3,5,45.96
2896,5,6,1010.02
1966,5,7,64.93
2647,1,9,1215.34
2538,5,10,471.6
2455,1,1,502.47
139,3,8,139.23
3181,1,5,502.47
1897,4,8,64.51
2124,1,3,1215.34
2020,2,6,198.29
1668,3,12,139.23
3239,6,1,155.65
1427,4,4,830.24
3210,6,9,827.16
1743,2,9,1702.55
2626,1,2,957.02
2953,6,10,1028.76
3341,2,9,114.93
1992,6,5,155.65
150,6,5,1305.25
721,2,10,1702.55
3416,6,8,1069.55
1250,3,3,456.45
3271,4,3,830.24
512,2,9,110.81
1046,2,10,143.36
2987,2,3,1702.55
864,6,5,1630.25
2305,1,9,356.5
104,1,5,437.46
1839,1,11,17.87
137,4,7,830.24
2873,5,9,448.68
1431,3,9,4.8
3232,3,5,1544.61
765,3,9,4.8
2819,6,7,812.44
3317,4,3,209.84
1981,6,5,812.44
48,3,4,693.76
115,5,9,431.33
1287,4,9,737.57
3212,2,1,1702.55
99,5,11,451.65
558,3,7,45.96
2942,1,8,299.27
592,3,4,14.23
3489,3,7,199.1
2018,3,4,583.27
1863,3,4,1592.19
188,3,12,693.76
2828,3,8,75.14
240,5,9,1055.82
1029,2,8,745.94
2922,3,9,450.77
1797,3,8,1592.19
2924,3,3,771.12
1863,4,12,737.57
164,6,6,128.46
538,1,7,1215.34
2340,1,2,409.86
1215,6,10,129.01
667,3,12,1592.19
189,4,5,209.84
2672,4,8,182.81
506,5,8,57.73
2038,6,12,1660.88
2071,2,9,114.93
1327,3,8,450.77
844,5,1,448.68
2661,4,12,72.6
2850,6,12,1305.25
2900,1,10,502.47
778,5,4,431.33
715,1,3,737.17
3130,1,12,299.27
2760,3,4,139.23
2282,6,4,1069.55
168,2,3,1702.55
2269,5,2,451.65
376,3,9,14.23
990,4,6,75.75
907,2,8,143.36
2685,2,4,745.94
2132,1,12,502.47
863,5,7,198.22
1719,1,9,437.46
1277,1,10,104.24
3391,1,12,690.49
2512,5,3,448.68
1949,6,6,812.44
867,2,3,1702.55
138,3,10,693.76
1896,4,7,309.81
611,2,9,195.34
1142,3,11,693.76
1866,3,10,1592.19
88,3,7,4.8
1170,3,7,45.96
2958,4,1,133.78
2159,5,12,1055.82
502,6,1,547.28
1416,3,2,450.77
454,5,8,1230.27
2034,2,7,872.89
125,4,5,459.46
1367,5,7,41.13
1878,4,8,209.84
2909,3,6,139.23
205,1,3,25.09
3245,3,8,583.27
1677,4,2,209.84
1909,1,11,1383.61
87,6,10,827.16
462,2,2,872.89
304,1,6,17.87
2520,2,11,152.55
582,6,4,1279.4
638,5,7,144.26
1018,3,1,802.26
3358,1,6,25.09
3242,6,8,834.94
3281,2,11,872.89
917,6,3,15.08
3354,1,7,1408.91
2523,6,9,1103.43
2913,4,9,135.85
1519,6,4,1069.55
2646,6,3,1103.43
2162,5,4,1230.27
602,2,7,152.55
3431,1,5,751.02
761,4,2,135.85
943,4,7,737.57
2029,6,3,128.46
2210,3,12,91.15
2751,5,12,144.26
3043,6,10,1305.25
3137,4,9,90.1
2235,3,7,771.12
3183,4,7,167.21
993,1,12,299.27
2798,2,7,110.81
1361,2,5,195.34
3426,5,1,509.97
1129,4,3,737.57
881,5,2,1055.82
3120,1,12,104.24
1500,4,10,830.24
1528,4,10,90.1
1885,2,11,110.81
567,3,7,91.15
3427,1,1,502.47
1793,6,8,128.46
1232,3,7,583.27
3167,3,10,693.76
3041,6,8,1028.76
390,1,1,104.24
2512,1,5,143.82
1139,1,4,502.47
1551,6,7,1230.3
246,3,11,199.1
875,1,7,179.44
969,4,12,445.21
2578,1,5,409.86
2586,4,11,445.21
838,5,11,144.26
498,6,8,1103.43
559,5,10,198.22
1759,6,5,834.94
3455,6,1,812.44
1297,2,2,133.38
2100,3,6,771.12
546,6,2,155.65
198,3,4,1544.61
1709,5,1,1055.82
2029,3,9,75.14
652,5,2,448.68
2810,2,4,75.48
2500,6,2,155.65
894,4,9,135.85
1051,2,3,133.38
298,4,6,445.21
2343,3,8,1544.61
407,1,3,17.87
2143,5,1,448.68
176,1,2,1408.91
498,1,2,1383.61
763,4,2,737.57
3148,2,6,745.94
3370,3,11,771.12
258,1,9,299.27
24,5,5,509.97
2431,6,5,15.08
1982,5,4,448.68
2561,6,12,1660.88
932,3,10,45.96
1869,4,8,90.1
327,1,1,1408.91
206,4,5,167.21
2538,1,9,437.46
185,2,7,152.55
1113,2,11,1295.43
166,1,9,1612.25
439,3,8,802.26
1959,5,1,451.65
1226,3,6,75.14
1420,3,1,4.8
2226,2,3,143.36
2505,1,9,179.44
1942,2,10,133.38
964,1,5,299.27
2308,1,1,356.5
264,5,1,64.93
3018,3,9,45.96
764,5,8,144.26
2167,5,6,451.65
2956,1,9,751.02
3255,6,11,1305.25
2607,3,2,91.15
3020,2,2,133.38
2008,6,3,155.65
2303,1,4,327.98
806,6,1,1230.3
1585,3,5,199.1
2850,6,7,1305.25
2522,6,4,155.65
1990,2,6,133.38
1306,1,3,1612.25
1489,3,2,4.8
2152,4,4,75.75
818,3,3,583.27
379,5,8,451.65
279,3,6,4.8
2826,2,6,198.29
567,3,6,45.96
2187,3,5,1592.19
363,6,6,1660.88
889,1,4,574.62
741,1,3,751.02
32,1,5,187.39
1715,2,9,152.55
469,1,8,1383.61
1228,3,7,4.8
24,1,1,17.87
2248,1,8,356.5
616,1,2,104.24
2547,4,5,459.46
2504,5,9,1055.82
1058,5,1,41.13
2492,5,6,41.13
2763,2,6,110.81
3128,6,9,1305.25
874,2,11,114.93
712,4,9,167.21
1838,1,7,1612.25
2208,4,5,64.51
3413,5,12,431.33
2843,5,7,431.33
832,1,1,502.47
2546,3,1,693.76
2729,2,1,1702.55
1015,1,12,104.24
2722,1,8,751.02
876,4,7,817.36
3001,6,2,1069.55
3057,2,12,114.93
1193,4,6,135.85
1531,6,4,43.97
2535,1,3,327.98
1712,5,3,471.6
1864,4,9,167.21
2166,5,9,1230.27
2322,6,3,1279.4
3020,6,12,15.08
533,6,12,1279.4
3223,6,4,1305.25
1576,4,11,209.84
875,2,10,1702.55
2168,3,11,771.12
2017,6,11,1028.76
409,6,7,1103.43
2587,5,5,1010.02
1486,3,9,91.15
2852,3,8,693.76
2279,3,11,139.23
3465,2,3,745.94
1172,1,8,409.86
905,1,4,1612.25
1405,6,5,834.94
2248,2,6,195.34
270,5,2,448.68
2606,4,2,817.36
2163,5,3,144.26
1795,4,6,445.21
3336,3,4,802.26
167,1,9,1215.34
2059,2,4,75.48
2964,2,4,1702.55
1545,4,4,737.57
81,1,3,690.49
3129,6,10,1630.25
3037,4,3,459.46
1556,4,3,445.21
1097,3,3,139.23
2868,4,8,209.84
3098,2,7,133.38
1129,1,11,187.39
2339,1,2,356.5
2264,3,3,110.56
3247,2,7,114.93
77,1,5,1383.61
3254,4,5,75.75
232,6,8,15.08
184,5,11,41.13
2900,6,6,1028.76
3042,4,10,64.51
1413,4,12,135.85
2418,3,12,802.26
3224,1,10,179.44
1142,1,10,751.02
129,1,1,17.87
1252,2,3,1702.55
2196,2,3,133.38
2705,1,11,690.49
1091,1,7,1612.25
3053,1,3,143.82
706,2,6,1702.55
725,3,12,139.23
2606,5,11,509.97
630,2,8,903.11
2280,2,11,189.28
2293,4,6,182.81
2966,3,8,199.1
239,1,4,502.47
1394,6,4,155.65
1438,5,10,1055.82
2984,3,7,45.96
1441,2,2,110.81
2569,2,2,114.93
2615,5,10,451.65
25,6,2,15.08
1840,1,7,50.66
3425,2,7,1295.43
725,6,10,1305.25
2148,1,5,957.02
572,2,12,903.11
1570,2,4,114.93
3287,1,10,1383.61
1523,6,10,827.16
3488,5,12,64.93
2595,6,9,1028.76
1103,4,2,72.6
1840,1,9,737.17
2929,5,10,144.26
1624,4,7,75.75
1689,1,5,1612.25
215,5,1,709.34
1619,1,6,179.44
1101,5,6,144.26
2252,1,2,299.27
1750,5,11,451.65
1202,2,10,195.34
386,3,4,693.76
2246,6,6,1305.25
295,3,10,1592.19
565,2,9,872.89
763,1,10,574.62
3409,2,5,198.29
2530,1,3,690.49
1547,1,3,104.24
1802,1,4,409.86
236,3,4,1592.19
2883,5,10,641.64
1546,4,5,64.51
2453,6,6,1305.25
2175,1,11,409.86
1201,4,10,75.75
3095,1,3,737.17
2270,6,5,1305.25
141,3,5,583.27
976,4,1,817.36
1345,1,9,409.86
2523,6,12,1305.25
377,1,9,143.82
222,4,12,737.57
2397,2,6,1702.55
2460,6,11,812.44
2851,5,4,448.68
899,5,10,198.22
2289,6,3,1630.25
541,5,6,451.65
1932,2,1,189.28
3061,1,11,50.66
709,3,6,14.23
3054,3,6,199.1
2171,6,4,128.46
753,6,6,1230.3
39,2,8,198.29
1511,3,6,110.56
2770,1,11,1612.25
594,6,4,1660.88
1664,1,2,574.62
2637,3,8,1544.61
3365,6,2,15.08
2617,2,7,75.48
496,1,11,409.86
108,1,12,1612.25
1915,1,5,574.62
1759,5,9,64.93
2654,5,9,1055.82
668,4,2,64.51
1245,5,10,64.93
1694,6,10,827.16
3003,3,3,1592.19
447,3,3,91.15
2837,4,8,830.24
3037,6,6,834.94
2990,5,7,41.13
977,2,2,114.93
1531,5,5,64.93
2233,3,4,14.23
2223,4,2,167.21
2103,2,2,143.36
2632,6,7,1230.3
1150,6,2,1230.3
1335,5,7,431.33
2023,1,9,574.62
1479,5,10,448.68
3074,3,5,693.76
1180,4,7,90.1
1620,5,1,1010.02
3101,3,10,199.1
136,5,4,448.68
1750,3,11,583.27
1494,1,8,1408.91
1257,1,2,299.27
540,1,6,690.49
2371,3,8,139.23
1672,1,1,1383.61
1290,5,6,217.51
2875,5,11,1055.82
478,5,7,451.65
1573,5,10,64.93
175,3,4,139.23
2154,2,7,745.94
886,4,7,737.57
1457,5,10,451.65
2033,3,1,1592.19
791,1,8,17.87
1369,4,6,459.46
2155,5,11,198.22
435,3,9,110.56
1386,3,2,110.56
2298,3,5,802.26
691,5,10,641.64
2835,1,4,104.24
1152,6,2,1103.43
3448,2,5,1295.43
2465,1,10,356.5
923,6,11,1028.76
1119,6,9,1103.43
951,1,11,179.44
3050,4,10,737.57
2189,2,10,133.38
280,5,11,1055.82
1526,1,9,179.44
813,2,4,198.29
996,6,3,1660.88
2758,2,10,143.36
3329,4,6,75.75
1567,3,12,583.27
1663,1,12,737.17
1158,5,11,1230.27
214,2,8,903.11
1887,6,4,834.94
1333,3,6,1592.19
1946,3,9,91.15
2469,1,5,957.02
2345,6,12,1305.25
2051,5,11,57.73
3240,4,3,133.78
2668,1,3,409.86
1298,6,1,827.16
2534,3,10,139.23
1988,2,6,1702.55
2820,1,1,50.66
1728,3,10,802.26
1762,1,5,179.44
133,3,5,75.14
1917,6,4,1279.4
2101,4,12,133.78
2055,2,3,1702.55
1964,5,7,709.34
1104,4,3,75.75
2823,3,12,4.8
931,1,10,574.62
2861,4,1,64.51
3090,5,4,471.6
2480,4,6,64.51
1827,6,2,1069.55
2833,5,2,144.26
1132,6,11,155.65
2781,4,2,182.81
1117,1,7,299.27
1300,5,11,1230.27
2926,1,8,179.44
178,3,10,771.12
1253,1,12,574.62
540,5,10,431.33
1984,1,11,437.46
1292,3,6,450.77
2439,1,4,1383.61
1001,3,4,14.23
3015,2,9,195.34
1076,4,12,309.81
2420,6,8,1630.25
3080,5,10,509.97
1605,6,2,827.16
3473,5,10,144.26
2780,6,2,1230.3
523,5,7,448.68
524,6,4,1279.4
2447,2,11,143.36
165,1,11,356.5
2199,2,10,745.94
3207,3,6,75.14
1061,1,3,690.49
2869,1,1,179.44
1792,2,12,198.29
2239,1,10,299.27
357,1,11,690.49
237,1,1,690.49
1952,6,1,43.97
1349,3,7,91.15
2947,4,4,830.24
3100,6,6,1069.55
3252,2,3,75.48
984,5,5,41.13
1667,5,4,509.97
1752,3,10,91.15
2989,6,6,128.46
3196,5,8,641.64
471,5,7,198.22
1324,1,2,690.49
3060,2,10,195.34
2033,5,11,509.97
2491,6,9,15.08
3024,6,11,1660.88
3327,1,7,409.86
517,5,4,198.22
2114,6,9,1069.55
37,4,11,445.21
2596,6,9,812.44
1768,1,9,437.46
1683,4,8,737.57
2653,6,1,1305.25
253,5,12,57.73
2788,1,1,1408.91
2786,2,4,75.48
1938,6,3,1279.4
285,1,4,502.47
1405,3,8,4.8
2851,2,3,152.55
2582,5,3,471.6
14,3,5,1592.19
1459,5,9,57.73
1672,5,3,217.51
2804,2,5,133.38
1423,2,11,1702.55
2055,1,12,737.17
197,1,5,751.02
2700,2,10,143.36
346,4,7,90.1
3280,3,8,693.76
1483,3,1,771.12
1390,2,9,143.36
2730,1,12,327.98
1475,2,11,1702.55
2630,5,1,57.73
67,1,9,187.39
2089,6,8,15.08
547,2,3,1295.43
1486,4,6,830.24
3434,6,5,1069.55
1591,3,3,1544.61
577,2,10,114.93
1667,5,5,1055.82
933,1,2,1408.91
1817,6,11,15.08
517,4,4,309.81
3008,6,4,834.94
2599,1,5,751.02
1444,5,9,57.73
2934,2,10,1702.55
3401,2,7,75.48
2012,1,1,737.17
322,3,5,4.8
2712,1,5,179.44
55,4,1,90.1
2046,3,6,1544.61
1521,1,9,690.49
3033,3,7,583.27
685,1,6,1408.91
2050,2,10,745.94
2897,4,3,830.24
2335,1,1,327.98
250,1,10,104.24
2641,1,8,409.86
393,4,8,737.57
1589,2,12,1702.55
3139,6,12,128.46
2702,1,5,104.24
912,6,4,1028.76
2050,4,5,737.57
175,6,10,129.01
1056,1,6,179.44
3299,1,4,17.87
313,3,9,583.27
779,1,5,751.02
671,6,2,1630.25
2531,1,7,502.47
54,4,3,133.78
2299,2,10,872.89
1684,3,11,75.14
3202,1,5,104.24
1561,1,7,1215.34
2661,3,11,1592.19
519,1,11,179.44
1256,5,6,448.68
1736,3,10,199.1
1706,2,9,903.11
452,5,6,57.73
2640,1,10,1215.34
3087,4,9,64.51
3423,1,9,409.86
2004,1,11,1383.61
466,5,5,64.93
3212,2,8,1702.55
136,2,7,872.89
98,3,4,802.26
2301,4,6,737.57
2604,3,9,4.8
2464,5,3,1055.82
1062,1,12,1383.61
2934,1,2,143.82
1447,1,6,737.17
1428,4,12,75.75
1648,3,7,456.45
1710,2,6,143.36
3170,4,11,64.51
3462,4,11,72.6
491,6,3,812.44
3135,1,2,737.17
2912,2,5,114.93
2495,4,9,90.1
940,6,11,129.01
861,3,9,139.23
1507,4,10,445.21
2367,1,3,957.02
2467,1,9,17.87
314,2,8,143.36
953,2,12,152.55
305,1,11,50.66
3238,1,6,690.49
2152,2,12,745.94
2621,3,4,139.23
463,6,10,155.65
515,1,6,690.49
703,6,12,1103.43
3003,6,9,547.28
3175,4,4,64.51
3077,1,12,1612.25
1470,6,12,43.97
1915,5,3,64.93
2910,6,10,834.94
595,5,5,448.68
1467,6,12,827.16
1759,6,11,1069.55
634,6,9,834.94
925,6,6,43.97
2657,3,7,1544.61
591,6,1,128.46
404,3,4,456.45
1229,6,12,1028.76
475,4,8,90.1
377,6,4,547.28
1887,5,9,144.26
2560,6,9,1069.55
3060,1,2,327.98
2165,2,4,75.48
1951,5,4,448.68
2707,3,6,802.26
299,6,2,1230.3
271,1,6,574.62
2067,3,8,802.26
1349,5,3,57.73
3401,3,5,583.27
1666,3,5,139.23
941,3,3,802.26
1141,2,8,189.28
783,2,6,198.29
1071,6,3,834.94
3281,2,3,114.93
721,1,12,1383.61
3228,5,4,217.51
1661,2,5,110.81
1251,1,8,104.24
2762,6,12,1660.88
2160,1,1,502.47
2005,6,7,1279.4
3332,6,12,1230.3
213,6,3,1630.25
2897,2,1,75.48
132,5,12,1055.82
1698,2,4,110.81
2699,2,4,114.93
950,6,11,812.44
357,5,10,144.26
2513,4,7,445.21
2816,3,11,1544.61
1221,3,8,45.96
2,6,8,1230.3
553,2,12,143.36
1411,6,11,1230.3
3086,6,11,1630.25
1464,3,3,45.96
1557,4,4,182.81
305,1,3,437.46
820,6,3,1630.25
2120,1,2,143.82
2385,3,11,771.12
1072,6,11,1069.55
2894,5,7,1010.02
1,3,12,75.14
746,4,11,135.85
1031,2,2,1295.43
2016,1,9,104.24
2284,1,10,17.87
2168,3,2,450.77
325,5,4,144.26
3431,1,3,437.46
29,6,8,1660.88
2647,5,1,1055.82
1384,3,4,583.27
206,2,10,1702.55
2885,4,6,459.46
1169,5,8,198.22
1030,4,4,737.57
1317,2,5,1702.55
368,3,9,45.96
2909,6,10,1069.55
732,1,6,1408.91
3474,2,10,198.29
148,6,10,1230.3
1831,1,5,143.82
1625,6,5,1230.3
943,1,3,179.44
2634,6,2,128.46
1725,1,8,957.02
1683,5,10,144.26
298,6,8,1630.25
1132,2,8,152.55
2156,3,6,91.15
728,2,10,110.81
1156,1,11,574.62
1845,2,1,1702.55
434,1,2,17.87
2623,6,9,1630.25
2887,6,1,1230.3
1717,3,4,110.56
1948,6,7,1103.43
3108,1,10,1408.91
2762,4,5,309.81
561,5,2,709.34
429,3,1,583.27
926,4,8,182.81
463,1,11,327.98
615,5,6,144.26
2669,5,11,509.97
1397,1,6,574.62
2151,1,6,1612.25
3107,5,3,431.33
1190,6,12,834.94
454,6,6,1069.55
1044,3,9,110.56
2910,5,3,57.73
1303,2,12,198.29
1690,3,6,14.23
2518,2,10,1702.55
1604,2,7,903.11
1221,5,8,57.73
3405,3,6,693.76
2612,5,6,451.65
1633,1,12,751.02
1650,4,2,209.84
2568,1,3,409.86
826,5,3,451.65
2436,6,12,155.65
1788,3,11,1544.61
1336,3,10,91.15
1155,5,2,57.73
2243,2,6,198.29
2854,2,6,133.38
177,2,6,114.93
1891,1,10,104.24
3454,6,5,827.16
897,4,3,90.1
3450,3,4,1592.19
268,6,8,547.28
1769,2,10,75.48
628,3,11,199.1
606,1,2,17.87
3030,3,1,1544.61
1549,4,6,90.1
3328,4,3,309.81
1632,1,1,143.82
3361,1,9,751.02
547,2,9,189.28
1045,5,8,217.51
2495,6,2,43.97
2989,1,9,1612.25
3296,4,3,72.6
3178,6,1,1103.43
3133,1,7,1612.25
963,4,3,209.84
3200,1,10,104.24
3260,4,2,90.1
2747,3,7,1592.19
2359,1,1,574.62
3195,4,1,459.46
1093,5,5,1055.82
1892,4,8,445.21
3405,1,11,1383.61
2899,6,11,1230.3
1144,2,11,1702.55
1269,2,2,133.38
250,5,2,448.68
2851,4,6,72.6
1282,4,9,309.81
2650,4,12,459.46
2263,1,11,1408.91
300,5,7,448.68
3453,5,8,217.51
1194,4,10,135.85
196,4,1,830.24
214,1,4,187.39
1968,2,5,198.29
3207,1,5,437.46
3455,4,1,75.75
2289,4,6,90.1
2637,2,4,1702.55
1830,6,12,15.08
669,5,1,198.22
1902,6,2,1279.4
3109,6,2,1660.88
1555,3,3,4.8
1818,5,5,144.26
2490,2,11,189.28
1984,2,5,1295.43
2510,3,3,771.12
144,3,12,693.76
1140,6,11,1103.43
1068,5,10,1230.27
2001,1,1,179.44
1291,4,1,72.6
2103,5,5,144.26
2401,1,4,1215.34
3465,2,8,1295.43
2984,1,6,409.86
344,6,8,15.08
611,2,7,195.34
881,2,1,195.34
968,3,9,4.8
2483,3,5,110.56
1649,6,10,1660.88
3431,1,2,299.27
3382,6,3,827.16
1886,3,12,583.27
2914,2,6,189.28
1264,4,7,72.6
41,6,12,1028.76
1551,2,12,903.11
2930,1,6,50.66
3096,2,12,1702.55
1745,3,1,4.8
3417,4,3,309.81
1966,1,2,25.09
3165,3,10,139.23
700,3,5,456.45
1583,4,9,72.6
1953,5,8,471.6
2952,1,11,25.09
1106,6,12,1069.55
436,1,8,327.98
563,4,11,72.6
3173,3,3,199.1
107,6,4,1103.43
1611,4,11,167.21
283,5,7,1055.82
74,6,4,155.65
2867,4,1,90.1
1850,5,11,144.26
1127,2,6,195.34
1421,4,11,64.51
2762,3,3,1592.19
2324,4,7,75.75
1932,1,10,327.98
713,4,2,182.81
2160,4,9,72.6
766,3,12,45.96
1047,4,9,459.46
2942,5,1,471.6
1701,2,10,75.48
41,1,11,50.66
252,5,10,217.51
164,5,4,198.22
288,4,4,445.21
83,3,3,91.15
454,1,11,1215.34
667,5,8,1010.02
353,5,2,198.22
2274,1,11,17.87
3206,1,2,409.86
1617,4,7,90.1
109,5,12,64.93
659,1,6,737.17
3240,1,4,437.46
3249,1,1,1612.25
1117,3,6,139.23
1449,3,4,1544.61
2072,4,4,72.6
3146,2,5,1702.55
786,6,1,834.94
3479,2,10,189.28
105,3,7,583.27
22,4,3,830.24
1463,5,8,448.68
585,6,3,1028.76
2088,3,6,802.26
2105,2,12,1702.55
2681,5,11,64.93
1817,4,9,64.51
1791,6,1,1230.3
3448,6,10,43.97
1124,4,11,167.21
1549,1,10,690.49
67,1,8,17.87
2740,2,7,1295.43
2259,2,7,143.36
1221,4,12,182.81
3176,3,1,771.12
455,5,10,451.65
3223,2,9,133.38
1881,4,4,459.46
478,6,2,129.01
3260,1,8,187.39
681,6,1,1630.25
658,5,9,448.68
749,4,3,72.6
2310,1,2,502.47
1450,2,10,872.89
1347,1,3,1215.34
761,1,8,737.17
406,2,8,903.11
3041,4,7,182.81
254,1,7,104.24
1089,5,4,144.26
592,1,2,50.66
55,1,1,356.5
307,1,1,1383.61
1105,5,5,1010.02
944,1,5,356.5
1131,1,10,437.46
82,5,5,1230.27
3050,3,1,199.1
262,4,9,75.75
1992,1,4,1612.25
548,5,3,471.6
2019,4,9,75.75
360,6,8,1630.25
2143,1,10,957.02
2638,1,10,143.82
577,3,12,450.77
2718,1,1,299.27
259,3,1,450.77
2455,4,1,817.36
2904,2,9,75.48
1130,2,4,745.94
1469,4,7,167.21
2627,5,6,641.64
1429,5,3,217.51
1315,5,12,641.64
2438,3,4,4.8
3472,2,7,872.89
1773,1,6,574.62
2212,5,5,57.73
1137,6,6,827.16
1378,5,4,1055.82
1875,1,6,502.47
353,3,2,583.27
2871,1,4,25.09
3304,5,1,448.68
841,6,5,1279.4
1455,6,6,1103.43
174,3,3,1544.61
439,6,2,129.01
1192,5,8,471.6
998,5,2,509.97
5034,4,1,90.1000122
443,5,5,448.68
79,1,3,356.5
1925,1,5,409.86
2944,2,3,903.11
755,4,9,90.1
1116,2,1,1702.55
733,1,11,1612.25
2963,1,1,437.46
2564,3,4,75.14
1803,3,7,4.8
813,6,3,15.08
2824,1,8,502.47
1421,1,3,17.87
1228,1,7,574.62
1799,6,3,43.97
499,4,1,135.85
43,3,1,4.8
3117,1,5,502.47
