customer_id,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,owns_car,tenure,Age,state,property_valuation,sales_profit
1157,0,69,1.0,2,1,17.0,43.0,2.0,12.0,5037.459999999999
1158,0,85,7.0,1,1,19.0,32.0,3.0,4.0,4888.97
1159,0,94,9.0,1,0,1.0,24.0,3.0,8.0,2352.2799999999997
1160,1,98,4.0,2,0,10.0,52.0,2.0,7.0,684.52
1161,1,86,5.0,1,0,15.0,40.0,1.0,7.0,2669.74
1162,0,29,7.0,1,1,7.0,27.0,3.0,10.0,1675.31
1163,0,77,2.0,3,1,8.0,36.0,3.0,9.0,1775.01
1164,1,97,1.0,1,1,17.0,40.0,3.0,9.0,346.89
1165,1,58,2.0,3,0,2.0,24.0,2.0,1.0,3286.35
1166,1,40,1.0,2,0,8.0,45.0,2.0,8.0,2539.7100000000005
1167,1,20,1.0,1,0,4.0,21.0,1.0,6.0,2641.93
1168,0,44,1.0,2,0,18.0,52.0,3.0,8.0,6128.860000000001
1169,1,33,2.0,1,1,13.0,50.0,2.0,10.0,4318.2
1170,1,62,4.0,1,1,4.0,53.0,1.0,9.0,3351.7
1171,1,32,7.0,2,1,8.0,46.0,1.0,8.0,3879.3199999999997
1172,0,48,7.0,1,1,17.0,43.0,2.0,9.0,3329.4700000000003
1173,1,58,5.0,3,0,16.0,39.0,2.0,7.0,348.62
1174,2,9,4.0,1,0,11.0,40.0,2.0,7.0,1854.1299999999999
1175,0,8,7.0,1,0,8.0,32.0,2.0,9.0,1153.84
1176,1,7,7.0,2,1,7.0,41.0,2.0,9.0,842.15
1177,1,47,1.0,2,1,6.0,64.0,2.0,8.0,2447.0499999999997
1178,0,1,1.0,1,0,13.0,47.0,2.0,9.0,5167.23
1179,0,56,2.0,3,1,13.0,29.0,1.0,8.0,5068.44
1180,1,48,2.0,2,0,10.0,42.0,2.0,8.0,2305.11
1181,1,2,6.0,1,0,8.0,39.0,1.0,8.0,4513.06
1182,1,84,4.0,1,1,7.0,42.0,2.0,3.0,4046.13
1183,0,50,7.0,2,0,6.0,59.0,3.0,6.0,4140.91
1184,1,89,1.0,1,0,13.0,49.0,2.0,9.0,4314.89
1185,1,17,7.0,1,1,2.0,17.0,2.0,10.0,773.8100000000001
1186,0,70,7.0,2,1,20.0,40.0,2.0,10.0,2437.2299999999996
1187,0,65,2.0,1,0,1.0,19.0,3.0,1.0,1130.52
1188,1,14,7.0,2,1,4.0,33.0,2.0,11.0,2299.8199999999997
1189,0,22,1.0,3,1,8.0,29.0,3.0,9.0,1472.66
1190,1,67,2.0,2,1,10.0,49.0,2.0,2.0,2008.2300000000002
1191,1,20,7.0,1,1,1.0,21.0,2.0,10.0,1339.27
1192,1,31,7.0,1,0,16.0,48.0,2.0,9.0,1397.38
1193,0,58,5.0,3,0,5.0,31.0,2.0,5.0,962.22
1194,1,69,8.0,2,0,3.0,25.0,1.0,4.0,4148.57
1195,1,0,8.0,1,0,18.0,39.0,3.0,8.0,3463.81
1196,1,23,1.0,1,0,2.0,19.0,2.0,10.0,1455.3799999999999
1197,1,44,2.0,3,1,5.0,20.0,2.0,8.0,1559.13
1198,1,73,5.0,3,0,7.0,44.0,2.0,1.0,2323.92
1199,0,7,2.0,2,1,5.0,59.0,2.0,7.0,2037.32
1200,1,38,9.0,3,0,18.0,43.0,1.0,3.0,4075.1699999999996
1201,1,42,7.0,1,0,10.0,62.0,2.0,9.0,807.37
1202,0,90,5.0,1,1,8.0,25.0,2.0,10.0,592.29
1203,1,38,1.0,2,0,22.0,29.0,1.0,6.0,830.24
1204,1,12,7.0,2,1,16.0,46.0,2.0,10.0,183.16
1205,0,38,7.0,2,0,13.0,39.0,2.0,10.0,5828.490000000001
1206,1,13,2.0,1,0,13.0,39.0,3.0,5.0,889.72
1207,1,30,1.0,1,0,1.0,20.0,2.0,4.0,1126.07
1208,1,23,2.0,1,0,15.0,34.0,2.0,10.0,3238.37
1209,0,40,3.0,3,1,11.0,40.0,3.0,9.0,1809.69
1210,2,81,4.0,1,0,11.0,40.0,2.0,9.0,4716.72
1211,0,45,2.0,2,1,14.0,39.0,2.0,8.0,1495.94
1212,1,28,3.0,2,0,13.0,49.0,2.0,9.0,2331.63
1213,0,80,7.0,3,0,15.0,44.0,3.0,10.0,5490.29
1214,0,0,3.0,3,0,15.0,28.0,2.0,11.0,3652.09
1215,1,79,7.0,1,0,11.0,50.0,2.0,10.0,3118.9799999999996
1216,1,15,8.0,2,1,10.0,58.0,3.0,7.0,2156.72
1217,1,67,7.0,3,0,16.0,49.0,2.0,4.0,3270.6099999999997
1218,1,12,7.0,1,1,7.0,35.0,3.0,7.0,4540.57
1219,0,93,2.0,1,0,14.0,46.0,3.0,4.0,2015.7199999999998
1220,0,12,7.0,3,0,14.0,30.0,3.0,7.0,2476.27
1221,0,75,1.0,3,1,14.0,22.0,2.0,9.0,1500.49
1222,1,83,3.0,1,0,19.0,47.0,3.0,9.0,667.99
1223,1,19,7.0,1,1,16.0,52.0,2.0,7.0,2235.3
1224,1,9,7.0,1,0,16.0,40.0,2.0,6.0,4988.3099999999995
1225,0,5,1.0,1,1,10.0,29.0,3.0,10.0,2078.59
1226,1,32,1.0,1,1,13.0,36.0,3.0,7.0,937.4399999999999
1227,1,63,4.0,2,1,12.0,28.0,2.0,7.0,4101.86
1228,1,43,2.0,2,0,6.0,55.0,2.0,4.0,922.3399999999999
1229,0,38,7.0,2,1,1.0,17.0,2.0,11.0,3005.63
1230,0,61,2.0,1,1,10.0,32.0,2.0,9.0,617.98
1231,1,94,1.0,2,0,18.0,44.0,2.0,10.0,1718.6100000000001
1232,0,83,3.0,2,0,20.0,58.0,1.0,8.0,5011.900000000001
1233,1,17,5.0,2,1,16.0,39.0,2.0,11.0,6634.139999999999
1234,0,87,7.0,1,0,17.0,52.0,2.0,9.0,2231.46
1235,1,24,1.0,1,0,9.0,48.0,2.0,2.0,3476.1600000000003
1236,0,75,2.0,3,1,18.0,43.0,3.0,7.0,3588.5600000000004
1237,1,6,1.0,3,0,16.0,48.0,3.0,4.0,6961.52
1238,0,24,7.0,2,1,6.0,39.0,3.0,5.0,1110.02
1239,0,9,7.0,1,1,17.0,39.0,1.0,7.0,1795.2999999999997
1240,1,64,7.0,1,1,19.0,52.0,2.0,8.0,3015.05
1241,1,23,1.0,2,1,11.0,31.0,2.0,9.0,1844.56
1242,0,36,3.0,3,1,18.0,44.0,3.0,7.0,1100.8200000000002
1243,0,73,5.0,1,0,8.0,64.0,2.0,11.0,5127.43
1244,2,80,2.0,1,1,11.0,40.0,2.0,8.0,1968.68
1245,0,34,7.0,2,0,1.0,23.0,2.0,10.0,2596.23
1246,0,94,7.0,3,0,6.0,24.0,1.0,2.0,1769.48
1247,1,15,9.0,2,0,11.0,57.0,1.0,1.0,2848.94
1248,1,31,7.0,2,1,7.0,54.0,1.0,2.0,182.81
1249,0,11,8.0,1,0,16.0,50.0,1.0,2.0,4269.85
1250,1,42,7.0,1,0,1.0,16.0,1.0,7.0,6093.259999999998
1251,0,63,3.0,1,0,2.0,20.0,1.0,6.0,1481.0700000000002
1252,0,46,7.0,1,1,14.0,52.0,1.0,4.0,4548.31
1253,1,81,7.0,1,0,5.0,21.0,1.0,2.0,1948.4499999999998
1254,0,60,5.0,1,1,5.0,59.0,1.0,1.0,3436.5
1255,0,5,1.0,2,0,11.0,35.0,2.0,9.0,287.31
1256,0,8,1.0,3,0,9.0,31.0,1.0,6.0,2068.61
1257,0,40,3.0,2,1,9.0,45.0,1.0,2.0,1791.15
1258,0,89,7.0,1,0,6.0,39.0,1.0,1.0,5441.22
1259,1,23,2.0,1,0,9.0,44.0,1.0,1.0,3342.1299999999997
1260,0,92,3.0,1,0,9.0,28.0,1.0,2.0,2195.2400000000002
1261,1,61,7.0,1,0,4.0,46.0,1.0,2.0,1584.5
1262,1,90,7.0,3,1,19.0,50.0,1.0,3.0,1355.38
1263,0,41,7.0,2,0,8.0,44.0,1.0,1.0,2951.02
1264,0,48,1.0,1,1,7.0,23.0,1.0,2.0,2699.71
1265,0,72,3.0,1,1,2.0,30.0,1.0,3.0,1195.61
1266,0,68,1.0,1,1,10.0,39.0,1.0,1.0,3405.1
1267,0,39,9.0,2,1,19.0,38.0,1.0,3.0,2557.4900000000002
1268,0,20,2.0,3,1,2.0,28.0,1.0,9.0,1318.26
1269,0,56,3.0,3,1,7.0,27.0,1.0,6.0,935.06
1270,0,72,2.0,2,0,10.0,34.0,1.0,6.0,2113.08
1271,1,71,8.0,1,1,6.0,23.0,1.0,4.0,950.12
1272,1,2,7.0,2,0,17.0,32.0,1.0,5.0,5029.130000000001
1273,0,48,2.0,2,1,14.0,43.0,1.0,2.0,1551.75
1274,0,12,7.0,1,0,20.0,40.0,1.0,7.0,3573.5000000000005
1275,1,70,1.0,1,1,8.0,51.0,1.0,2.0,1540.08
1276,0,24,1.0,2,0,4.0,53.0,1.0,8.0,969.9100000000001
1277,0,26,7.0,1,1,9.0,45.0,1.0,1.0,1197.91
1278,1,14,1.0,2,0,2.0,19.0,1.0,4.0,721.51
1279,0,30,2.0,1,0,20.0,55.0,1.0,3.0,2422.29
1280,0,71,7.0,3,1,15.0,39.0,1.0,7.0,2799.4199999999996
1281,0,29,7.0,2,1,16.0,49.0,1.0,8.0,1186.6100000000001
1282,0,99,9.0,2,1,14.0,37.0,1.0,5.0,5521.41
1283,1,43,1.0,1,0,1.0,23.0,1.0,7.0,1012.1
1284,0,30,9.0,2,0,11.0,41.0,1.0,8.0,106.5
1285,0,44,7.0,1,1,12.0,44.0,1.0,6.0,6456.51
1286,1,83,7.0,3,1,16.0,42.0,1.0,8.0,2415.2400000000002
1287,0,72,2.0,1,1,20.0,57.0,1.0,4.0,5456.969999999999
1288,1,51,2.0,2,1,18.0,38.0,1.0,7.0,3227.13
1289,0,35,7.0,1,1,8.0,44.0,1.0,1.0,3940.4799999999996
1290,0,49,2.0,3,1,6.0,50.0,1.0,5.0,7616.04
1291,0,0,1.0,1,0,12.0,37.0,1.0,2.0,5147.26
1292,1,56,7.0,2,0,20.0,56.0,1.0,3.0,3607.66
1293,0,89,4.0,1,0,8.0,37.0,1.0,6.0,4736.69
1294,1,31,7.0,1,1,15.0,43.0,1.0,7.0,917.32
1295,0,66,6.0,1,1,5.0,20.0,1.0,7.0,1882.8999999999999
1296,1,61,2.0,2,1,9.0,28.0,1.0,6.0,2793.2700000000004
1297,0,91,1.0,1,0,3.0,36.0,1.0,7.0,2424.53
1298,0,35,1.0,1,0,16.0,43.0,1.0,5.0,4113.36
1299,1,72,7.0,2,0,12.0,40.0,1.0,8.0,5957.78
1300,1,0,2.0,2,1,9.0,26.0,1.0,9.0,6148.62
1301,1,17,1.0,1,0,9.0,26.0,1.0,7.0,2178.71
1302,1,29,2.0,2,1,2.0,19.0,1.0,7.0,5336.7300000000005
1303,0,64,6.0,1,0,15.0,45.0,1.0,1.0,4352.37
1304,0,23,7.0,3,0,11.0,40.0,1.0,7.0,2321.0600000000004
1305,0,97,2.0,3,1,6.0,47.0,1.0,4.0,2825.0000000000005
1306,0,13,1.0,2,1,13.0,61.0,1.0,7.0,5486.099999999999
1307,1,73,1.0,3,1,10.0,47.0,1.0,6.0,4526.73
1308,0,34,7.0,2,1,18.0,41.0,1.0,7.0,4757.96
1309,0,95,7.0,1,0,13.0,40.0,1.0,8.0,1400.3200000000002
1310,0,38,7.0,3,1,13.0,31.0,1.0,9.0,2289.27
1311,1,89,2.0,1,1,13.0,33.0,1.0,7.0,3572.0599999999995
1312,1,96,1.0,2,0,8.0,23.0,1.0,8.0,1292.6000000000001
1313,0,59,3.0,1,0,22.0,31.0,1.0,4.0,4753.51
1314,1,25,1.0,1,1,6.0,47.0,2.0,8.0,3092.39
1315,1,46,4.0,1,1,12.0,44.0,3.0,10.0,2216.97
1316,0,79,5.0,3,1,18.0,27.0,1.0,7.0,2152.88
1317,0,2,5.0,1,1,5.0,44.0,1.0,2.0,7024.71
1318,1,10,2.0,1,1,4.0,51.0,1.0,6.0,3500.7400000000007
1319,0,20,9.0,1,1,12.0,62.0,1.0,2.0,1579.83
1320,1,4,7.0,3,1,7.0,34.0,1.0,3.0,1835.18
1321,1,29,6.0,2,0,8.0,23.0,1.0,6.0,2398.25
1322,1,37,2.0,1,1,1.0,16.0,1.0,8.0,4008.84
1323,0,27,7.0,3,1,9.0,29.0,1.0,7.0,1695.3799999999999
1324,1,88,7.0,1,0,11.0,39.0,1.0,5.0,2443.26
1325,0,67,6.0,3,1,14.0,49.0,1.0,4.0,104.24
1326,0,15,1.0,2,1,5.0,51.0,3.0,8.0,3581.0
1327,1,57,3.0,2,0,6.0,22.0,3.0,8.0,2848.5
1328,0,19,4.0,1,1,6.0,36.0,3.0,8.0,5351.58
1329,1,65,7.0,1,0,11.0,28.0,3.0,7.0,8352.16
1330,0,20,7.0,2,0,19.0,32.0,3.0,6.0,5101.12
1331,0,12,8.0,3,0,17.0,30.0,3.0,7.0,6252.430000000001
1332,0,87,7.0,1,1,12.0,39.0,3.0,10.0,5075.610000000001
1333,0,4,2.0,3,0,9.0,44.0,3.0,2.0,1924.18
1334,1,72,2.0,1,0,4.0,19.0,3.0,2.0,719.98
1335,1,57,9.0,1,1,3.0,20.0,3.0,5.0,3332.6499999999996
1336,0,83,7.0,1,1,15.0,28.0,3.0,6.0,3595.9100000000003
1337,1,15,1.0,1,0,10.0,29.0,3.0,8.0,3417.42
1338,0,53,7.0,3,0,14.0,37.0,3.0,9.0,234.35999999999999
1339,1,82,4.0,3,0,14.0,39.0,3.0,8.0,4713.22
1340,0,16,7.0,3,0,18.0,40.0,3.0,7.0,2120.42
1341,0,65,2.0,2,0,15.0,31.0,3.0,7.0,1213.75
1342,0,14,5.0,2,1,11.0,55.0,2.0,8.0,3822.2
1343,0,67,1.0,3,0,5.0,38.0,3.0,8.0,1317.1599999999999
1344,1,20,7.0,1,0,4.0,22.0,3.0,4.0,628.5699999999999
1345,0,94,7.0,1,0,12.0,57.0,3.0,1.0,5170.95
1346,0,9,8.0,1,0,19.0,47.0,3.0,4.0,6736.530000000001
1347,1,14,7.0,1,1,14.0,40.0,3.0,2.0,3745.3599999999997
1348,0,88,7.0,3,0,13.0,33.0,3.0,2.0,5915.86
1349,0,83,7.0,2,0,1.0,20.0,3.0,10.0,1905.1600000000003
1350,0,10,5.0,1,1,8.0,60.0,3.0,7.0,1235.26
1351,2,32,4.0,3,0,11.0,40.0,3.0,2.0,4638.66
1352,0,53,7.0,3,0,18.0,63.0,3.0,7.0,1151.6
1353,1,1,1.0,1,1,11.0,37.0,3.0,1.0,3363.87
1354,1,0,2.0,2,0,2.0,17.0,3.0,4.0,2464.54
1355,0,37,3.0,1,0,1.0,16.0,3.0,4.0,2713.7200000000003
1356,1,12,7.0,3,0,13.0,36.0,3.0,8.0,3853.4199999999996
1357,0,69,1.0,3,0,6.0,24.0,3.0,1.0,5689.860000000001
1358,0,8,1.0,3,0,6.0,23.0,3.0,3.0,4113.040000000001
1359,1,54,5.0,1,0,6.0,24.0,3.0,5.0,1550.82
1360,0,41,7.0,1,1,15.0,47.0,3.0,5.0,1906.15
1361,0,56,7.0,2,0,19.0,53.0,3.0,4.0,2731.92
1362,1,20,7.0,2,1,15.0,44.0,3.0,5.0,1736.45
1363,0,7,2.0,1,0,18.0,56.0,3.0,5.0,2744.34
1364,0,99,7.0,1,0,21.0,39.0,3.0,6.0,2329.3199999999997
1365,0,97,1.0,1,0,3.0,25.0,3.0,5.0,818.72
1366,0,10,5.0,2,0,22.0,43.0,1.0,9.0,1614.09
1367,1,63,5.0,1,0,18.0,44.0,3.0,7.0,2760.28
1368,1,54,3.0,1,0,4.0,44.0,3.0,10.0,3581.3399999999997
1369,1,51,7.0,1,1,6.0,23.0,3.0,6.0,2503.47
1370,1,44,3.0,1,0,18.0,31.0,3.0,6.0,839.27
1371,1,39,5.0,1,1,13.0,58.0,3.0,1.0,1270.94
1372,0,44,7.0,2,0,17.0,37.0,3.0,8.0,2935.68
1374,0,76,7.0,1,0,8.0,41.0,3.0,10.0,5196.33
1375,0,36,2.0,2,0,18.0,39.0,3.0,8.0,1849.9099999999999
1376,0,89,1.0,1,1,18.0,51.0,3.0,5.0,4576.53
1377,0,86,5.0,1,1,2.0,28.0,3.0,10.0,2814.08
1378,1,36,3.0,2,1,7.0,39.0,3.0,6.0,4881.549999999999
1379,1,63,2.0,1,1,7.0,28.0,3.0,9.0,4337.31
1380,1,99,2.0,1,0,3.0,19.0,3.0,9.0,2550.94
1381,0,79,7.0,2,1,15.0,32.0,3.0,8.0,4177.61
1382,0,27,7.0,3,1,20.0,28.0,3.0,8.0,1946.8899999999999
1383,1,81,4.0,2,0,8.0,60.0,3.0,6.0,3372.9700000000003
1384,1,48,7.0,1,0,2.0,19.0,1.0,7.0,3307.4799999999996
1385,1,39,2.0,1,0,16.0,60.0,3.0,10.0,2624.57
1386,1,71,5.0,1,1,12.0,50.0,3.0,9.0,2724.72
1387,1,33,7.0,1,1,4.0,40.0,3.0,6.0,641.64
1388,0,86,2.0,1,0,7.0,45.0,3.0,8.0,3792.12
1389,1,27,1.0,2,0,15.0,55.0,3.0,10.0,6263.12
1390,1,74,5.0,3,1,1.0,17.0,3.0,7.0,3474.54
1391,1,62,5.0,3,0,12.0,41.0,3.0,9.0,2283.83
1392,1,28,2.0,1,0,1.0,17.0,3.0,6.0,3196.27
1393,1,96,7.0,1,0,20.0,41.0,3.0,8.0,798.9
1394,0,50,1.0,1,1,8.0,39.0,3.0,9.0,1796.62
1395,1,83,7.0,3,1,16.0,60.0,3.0,5.0,1471.77
1396,0,20,2.0,1,0,18.0,30.0,3.0,4.0,7075.58
1397,0,29,7.0,1,1,14.0,38.0,3.0,5.0,4563.95
1398,1,11,7.0,1,0,17.0,51.0,3.0,6.0,5649.829999999999
1399,1,84,7.0,1,0,15.0,50.0,3.0,9.0,2234.62
1400,1,51,7.0,2,1,7.0,35.0,1.0,4.0,4939.11
1401,1,68,2.0,3,0,10.0,39.0,3.0,9.0,2405.42
1402,0,58,8.0,1,0,1.0,16.0,3.0,8.0,3067.58
1403,1,18,5.0,1,0,16.0,37.0,3.0,7.0,685.4300000000001
1404,0,78,7.0,1,1,14.0,60.0,3.0,8.0,5426.7
1405,1,52,7.0,3,1,11.0,59.0,3.0,4.0,2281.9900000000002
1406,0,3,2.0,3,1,17.0,47.0,3.0,6.0,2396.7
1407,1,43,7.0,1,1,9.0,37.0,3.0,10.0,3796.5299999999997
1408,0,14,1.0,3,0,4.0,20.0,2.0,1.0,2731.09
1409,1,69,7.0,1,0,4.0,21.0,3.0,2.0,2637.41
1410,1,10,5.0,3,1,6.0,20.0,2.0,5.0,5597.110000000001
1411,1,24,1.0,1,1,5.0,23.0,2.0,7.0,4268.32
1412,1,20,7.0,1,1,4.0,26.0,2.0,4.0,2223.44
1413,1,47,2.0,1,0,3.0,19.0,2.0,1.0,3277.86
1414,1,57,5.0,1,1,10.0,37.0,2.0,8.0,630.21
1415,1,68,3.0,3,1,3.0,19.0,2.0,8.0,3062.52
1416,0,90,7.0,3,1,5.0,50.0,2.0,10.0,1266.06
1417,1,12,7.0,3,1,20.0,58.0,2.0,7.0,3873.42
1418,1,80,4.0,2,1,21.0,41.0,2.0,5.0,2721.14
1419,0,5,2.0,1,1,4.0,50.0,2.0,9.0,972.7900000000001
1420,1,14,1.0,1,0,11.0,58.0,2.0,8.0,2121.64
1421,1,74,3.0,1,0,20.0,61.0,2.0,10.0,2529.62
1422,0,31,7.0,2,1,16.0,45.0,2.0,10.0,1796.65
1423,1,51,7.0,1,0,19.0,58.0,2.0,9.0,3233.09
1424,0,56,1.0,3,1,14.0,43.0,2.0,9.0,1475.8799999999999
1425,0,20,5.0,3,1,11.0,31.0,2.0,7.0,3145.0
1426,1,72,2.0,1,0,17.0,61.0,2.0,8.0,3867.3399999999997
1427,0,14,2.0,3,0,8.0,24.0,2.0,9.0,3684.7
1428,1,93,5.0,3,0,1.0,19.0,2.0,8.0,5508.8
1429,0,94,1.0,1,1,12.0,37.0,2.0,2.0,861.62
1430,1,86,7.0,1,1,3.0,18.0,2.0,8.0,1917.01
1431,0,29,2.0,2,1,17.0,42.0,2.0,9.0,955.4399999999999
1432,0,70,6.0,3,1,2.0,19.0,2.0,8.0,3727.06
1433,1,15,4.0,1,0,20.0,59.0,2.0,8.0,1908.57
1434,0,42,3.0,3,0,9.0,44.0,2.0,11.0,1127.95
1435,0,96,8.0,2,1,19.0,49.0,2.0,8.0,5393.83
1436,0,40,7.0,2,0,3.0,18.0,2.0,8.0,3404.37
1437,0,35,7.0,2,0,20.0,43.0,2.0,9.0,2636.2
1438,1,27,1.0,1,1,14.0,42.0,2.0,8.0,6559.709999999999
1439,0,97,5.0,1,0,19.0,52.0,2.0,10.0,2597.4300000000003
1440,1,19,2.0,3,1,12.0,52.0,2.0,9.0,6362.47
1441,1,23,7.0,2,0,5.0,40.0,2.0,10.0,562.46
1442,0,1,7.0,2,0,17.0,54.0,2.0,9.0,911.28
1443,1,47,2.0,2,1,22.0,31.0,2.0,7.0,5004.260000000001
1444,0,97,1.0,1,0,8.0,42.0,2.0,5.0,1281.31
1445,1,57,4.0,2,0,18.0,44.0,2.0,4.0,3423.1200000000003
1446,0,51,7.0,1,0,17.0,30.0,3.0,2.0,4495.52
1447,0,29,7.0,1,0,4.0,21.0,2.0,1.0,4553.86
1448,0,40,3.0,1,0,20.0,29.0,2.0,8.0,128.46
1449,1,38,7.0,3,0,4.0,50.0,2.0,3.0,4565.33
1450,1,23,7.0,2,0,6.0,53.0,2.0,2.0,2959.59
1451,1,32,6.0,1,1,16.0,40.0,2.0,9.0,5017.329999999999
1452,0,99,5.0,1,0,20.0,62.0,2.0,8.0,3431.62
1453,0,54,1.0,3,0,13.0,40.0,2.0,8.0,3265.75
1454,0,4,6.0,1,1,3.0,38.0,2.0,9.0,2240.5
1455,1,2,3.0,2,0,8.0,25.0,2.0,7.0,2349.98
1456,0,97,3.0,1,1,6.0,53.0,2.0,4.0,874.9300000000001
1457,1,99,7.0,2,1,12.0,39.0,2.0,8.0,2330.29
1458,0,40,8.0,2,0,11.0,61.0,2.0,6.0,3273.3300000000004
1459,0,89,7.0,1,0,4.0,19.0,2.0,8.0,4557.6
1460,0,92,2.0,3,1,13.0,44.0,2.0,9.0,10787.599999999999
1461,0,71,5.0,1,1,9.0,60.0,2.0,9.0,5805.92
1462,0,16,2.0,1,1,1.0,22.0,1.0,6.0,2331.52
1463,0,53,3.0,3,1,18.0,52.0,2.0,9.0,2171.73
1464,0,20,7.0,2,1,10.0,33.0,2.0,9.0,2169.36
1465,1,53,2.0,1,1,5.0,46.0,2.0,5.0,1429.5
1466,1,62,2.0,3,1,2.0,19.0,2.0,8.0,978.42
1467,1,1,7.0,1,1,6.0,42.0,2.0,8.0,1825.83
1468,1,37,2.0,1,0,22.0,39.0,2.0,9.0,3564.99
1469,0,77,2.0,2,1,14.0,60.0,2.0,10.0,2251.36
1470,0,62,2.0,3,1,8.0,22.0,2.0,8.0,3961.3999999999996
1471,1,88,2.0,1,0,15.0,39.0,2.0,9.0,4685.839999999999
1472,1,3,2.0,1,0,17.0,53.0,2.0,9.0,5011.4
1473,0,49,7.0,1,1,20.0,57.0,2.0,5.0,6176.3
1474,0,54,1.0,1,1,21.0,31.0,2.0,5.0,1676.15
1475,0,41,5.0,2,1,7.0,32.0,2.0,6.0,7812.17
1476,0,25,7.0,2,1,20.0,31.0,2.0,4.0,930.46
1477,2,42,2.0,1,1,11.0,40.0,2.0,3.0,5007.9400000000005
1478,0,40,2.0,3,0,9.0,25.0,2.0,2.0,3669.9
1479,0,25,6.0,1,0,21.0,40.0,1.0,6.0,2530.6
1480,1,83,7.0,3,1,5.0,22.0,2.0,7.0,2258.7
1481,1,93,2.0,2,0,14.0,41.0,2.0,3.0,2551.05
1482,0,29,7.0,1,0,12.0,38.0,2.0,8.0,9269.16
1483,1,55,8.0,1,1,14.0,46.0,2.0,10.0,4273.54
1484,1,26,7.0,1,0,18.0,31.0,2.0,10.0,1455.39
1485,0,50,1.0,1,1,6.0,48.0,2.0,8.0,526.79
1486,0,14,7.0,1,0,10.0,39.0,2.0,4.0,3681.51
1487,1,58,7.0,2,1,5.0,38.0,2.0,5.0,400.47
1488,1,82,7.0,1,1,17.0,31.0,2.0,3.0,133.38
1489,0,17,1.0,1,0,4.0,24.0,2.0,9.0,566.55
1490,1,36,2.0,1,1,6.0,47.0,2.0,6.0,2182.98
1491,1,96,1.0,1,1,4.0,20.0,2.0,5.0,1591.33
1492,1,51,7.0,1,0,7.0,37.0,2.0,3.0,4645.84
1493,1,51,6.0,3,0,22.0,30.0,2.0,5.0,6117.050000000001
1494,0,46,7.0,1,1,7.0,31.0,2.0,5.0,5221.259999999999
1495,1,4,1.0,3,1,8.0,28.0,2.0,5.0,575.15
1496,1,22,4.0,2,0,3.0,19.0,2.0,9.0,3181.16
1497,1,70,5.0,3,0,14.0,44.0,2.0,8.0,3022.99
1498,1,84,7.0,2,1,13.0,28.0,2.0,9.0,1583.1899999999998
1499,0,88,7.0,1,1,11.0,44.0,2.0,8.0,2193.8599999999997
1500,1,82,7.0,1,0,9.0,57.0,2.0,7.0,3488.4500000000003
1501,1,74,3.0,1,1,14.0,44.0,2.0,9.0,1636.37
1502,1,52,2.0,2,1,11.0,27.0,2.0,4.0,6209.68
1503,1,1,7.0,2,0,6.0,49.0,2.0,10.0,7693.780000000001
1504,0,98,3.0,2,1,13.0,42.0,2.0,10.0,713.22
1505,0,90,2.0,1,0,3.0,24.0,2.0,12.0,4263.17
1506,0,21,3.0,1,0,17.0,59.0,2.0,8.0,6435.1
1507,0,97,7.0,3,1,22.0,40.0,2.0,10.0,3468.4699999999993
1508,0,80,1.0,2,1,11.0,31.0,2.0,10.0,3479.0099999999998
1509,2,10,4.0,3,1,11.0,40.0,2.0,10.0,1862.95
1510,0,94,2.0,1,0,18.0,58.0,2.0,10.0,2238.37
1511,0,97,2.0,1,0,4.0,27.0,2.0,10.0,3037.58
1512,0,89,7.0,3,0,4.0,38.0,2.0,10.0,2817.57
1513,0,13,7.0,2,1,16.0,47.0,2.0,10.0,2071.1400000000003
1514,0,15,7.0,1,0,14.0,55.0,2.0,10.0,3553.83
1515,0,80,7.0,1,1,2.0,27.0,2.0,10.0,2314.6
1516,0,6,4.0,2,0,19.0,50.0,2.0,10.0,4256.32
1517,0,90,4.0,2,0,12.0,30.0,2.0,10.0,5878.150000000001
1518,0,66,3.0,2,0,18.0,46.0,2.0,8.0,2749.4
1519,0,35,8.0,3,1,1.0,16.0,2.0,8.0,3819.5299999999997
1520,0,95,5.0,1,0,19.0,52.0,2.0,10.0,1542.0
1521,0,49,2.0,2,1,22.0,22.0,2.0,10.0,824.27
1522,0,57,2.0,1,0,7.0,23.0,2.0,9.0,2962.76
1523,0,78,2.0,1,1,17.0,58.0,2.0,8.0,2105.09
1524,1,7,2.0,1,1,16.0,42.0,2.0,8.0,2724.5200000000004
1525,1,43,2.0,3,0,5.0,51.0,2.0,8.0,1909.1699999999998
1526,0,50,7.0,1,1,19.0,53.0,2.0,6.0,3446.83
1527,0,23,7.0,1,0,2.0,20.0,2.0,1.0,3855.9300000000003
1528,1,78,7.0,3,0,3.0,33.0,2.0,10.0,5083.41
1529,1,0,2.0,3,1,5.0,31.0,2.0,8.0,199.1
1530,0,89,1.0,1,1,9.0,41.0,2.0,8.0,7390.75
1531,1,20,2.0,1,1,13.0,51.0,2.0,9.0,3839.1799999999994
1532,1,27,2.0,1,1,10.0,45.0,2.0,8.0,2827.66
1533,1,59,1.0,2,1,8.0,40.0,2.0,10.0,3968.52
1534,1,74,7.0,1,0,4.0,19.0,2.0,9.0,3244.3199999999997
