customer_id,online_order,brand,list_price,standard_cost,purchase_month
1838,1,4,1945.43,333.18,7
2208,0,4,586.45,521.94,5
3413,1,5,642.7,211.37,12
2843,0,5,642.7,211.37,7
832,,4,1151.96,649.49,1
2546,1,3,795.34,101.58,1
2729,1,2,2091.47,388.92,1
1015,0,4,416.98,312.74,12
2722,1,4,1577.53,826.51,8
876,0,4,1198.46,381.1,7
3001,0,6,1231.15,161.6,2
3057,1,2,574.64,459.71,12
1193,1,4,543.39,407.54,6
1531,0,6,175.89,131.92,4
2535,0,4,1061.56,733.58,3
1712,0,5,1179,707.4,3
1864,0,4,544.05,376.84,9
2166,1,5,1812.75,582.48,9
2322,1,6,1292.84,13.44,3
3020,1,6,60.34,45.26,12
533,1,6,1292.84,13.44,12
3223,1,6,1362.99,57.74,4
1576,1,4,958.74,748.9,11
875,1,2,2091.47,388.92,10
2168,0,3,912.52,141.4,11
2017,,6,1807.45,778.69,11
409,0,6,1466.68,363.25,7
2587,1,5,1873.97,863.95,5
1486,0,3,227.88,136.73,9
2852,1,3,795.34,101.58,8
2279,0,3,1073.07,933.84,11
3465,1,2,980.37,234.43,3
1172,0,4,1024.66,614.8,8
905,1,4,1945.43,333.18,4
1405,1,6,1065.03,230.09,5
2248,1,2,1775.81,1580.47,6
270,0,5,1403.5,954.82,2
2606,1,4,1198.46,381.1,2
2163,0,5,1311.44,1167.18,3
1795,0,4,1240.31,795.1,6
3336,0,3,2005.66,1203.4,4
167,0,4,1289.85,74.51,9
2059,1,2,290.62,215.14,4
2964,0,2,2091.47,388.92,4
1545,1,4,1555.58,818.01,4
81,0,4,1071.23,380.74,3
3129,1,6,1890.39,260.14,10
3037,1,4,1148.64,689.18,3
1556,1,4,1240.31,795.1,3
1097,1,3,1073.07,933.84,3
2868,1,4,958.74,748.9,8
3098,0,2,533.51,400.13,7
1129,1,4,1703.52,1516.13,11
2339,1,4,441.49,84.99,2
2264,0,3,235.63,125.07,3
3247,0,2,574.64,459.71,7
77,1,4,1483.2,99.59,5
3254,1,4,688.63,612.88,5
232,0,6,60.34,45.26,8
184,0,5,569.56,528.43,11
2900,1,6,1807.45,778.69,6
3042,1,4,586.45,521.94,10
1413,1,4,543.39,407.54,12
2418,0,3,2005.66,1203.4,12
3224,1,4,478.16,298.72,10
2747,1,,889.05,,11
1142,1,4,1577.53,826.51,10
129,1,4,71.49,53.62,1
1252,0,2,2091.47,388.92,3
2196,1,2,533.51,400.13,3
2705,0,4,1071.23,380.74,11
1091,0,4,1945.43,333.18,7
705,0,,1617.32,,6
3053,1,4,575.27,431.45,3
706,1,2,2091.47,388.92,6
725,0,3,1073.07,933.84,12
2606,0,5,1274.93,764.96,11
630,1,2,1057.51,154.4,8
2280,1,2,1720.7,1531.42,11
2293,0,4,1661.92,1479.11,6
2966,1,3,1810,1610.9,8
239,0,4,1151.96,649.49,4
1394,1,6,1415.01,1259.36,4
1438,,5,1765.3,709.48,10
2984,,3,183.86,137.9,7
1441,1,2,499.53,388.72,2
2569,1,2,574.64,459.71,2
2615,0,5,1129.13,677.48,10
25,1,6,60.34,45.26,2
1840,0,4,202.62,151.96,7
3425,1,2,1894.19,598.76,7
725,1,6,1362.99,57.74,10
2148,0,4,1777.8,820.78,5
572,0,2,1057.51,154.4,12
1570,1,2,574.64,459.71,4
1481,1,,1788.93,,9
3287,1,4,1483.2,99.59,10
1523,0,6,1228.07,400.91,10
3488,0,5,590.26,525.33,12
2595,0,6,1807.45,778.69,9
1103,1,4,363.01,290.41,2
1840,1,4,1842.92,1105.75,9
2929,1,5,1311.44,1167.18,10
1624,0,4,688.63,612.88,7
1689,1,4,1945.43,333.18,5
215,0,5,1538.99,829.65,1
1619,1,4,478.16,298.72,6
1101,0,5,1311.44,1167.18,6
2252,,4,748.17,448.9,2
1750,1,5,1129.13,677.48,11
1202,0,2,1775.81,1580.47,10
386,1,3,795.34,101.58,4
2246,0,6,1362.99,57.74,6
295,0,3,1636.9,44.71,10
565,1,2,1469.44,596.55,9
763,0,4,1163.89,589.27,10
3409,0,2,495.72,297.43,5
2530,1,4,1071.23,380.74,3
1547,0,4,416.98,312.74,3
1802,0,4,1024.66,614.8,4
236,0,3,1636.9,44.71,4
2883,0,5,1635.3,993.66,10
1546,1,4,586.45,521.94,5
2453,0,6,1362.99,57.74,6
2175,0,4,1024.66,614.8,11
1201,1,4,688.63,612.88,10
3095,0,4,1842.92,1105.75,3
2270,0,6,1362.99,57.74,5
141,1,3,1458.17,874.9,5
976,0,4,1198.46,381.1,1
1345,1,4,1024.66,614.8,9
2523,,6,1362.99,57.74,12
377,0,4,575.27,431.45,9
222,1,4,1555.58,818.01,12
2397,0,2,2091.47,388.92,6
2460,1,6,1762.96,950.52,11
2851,0,5,1403.5,954.82,4
899,0,5,792.9,594.68,10
2289,,6,1890.39,260.14,3
541,1,5,1129.13,677.48,6
1932,0,2,1720.7,1531.42,1
3061,1,4,202.62,151.96,11
709,1,3,71.16,56.93,6
3054,1,3,1810,1610.9,6
2171,0,6,642.31,513.85,4
753,1,6,1992.93,762.63,6
39,1,2,495.72,297.43,8
1511,1,3,235.63,125.07,6
2770,0,4,1945.43,333.18,11
594,0,6,1769.64,108.76,4
1664,1,4,1163.89,589.27,2
2637,0,3,1793.43,248.82,8
3365,1,6,60.34,45.26,2
2617,0,2,290.62,215.14,7
496,1,4,1024.66,614.8,11
108,1,4,1945.43,333.18,12
1915,1,4,1163.89,589.27,5
10,0,,2064.08,,11
1759,1,5,590.26,525.33,9
2654,0,5,1765.3,709.48,9
668,0,4,586.45,521.94,2
1245,1,5,590.26,525.33,10
1694,1,6,1228.07,400.91,10
3003,0,3,1636.9,44.71,3
447,,3,227.88,136.73,3
2837,1,4,1036.59,206.35,8
3037,0,6,1065.03,230.09,6
2990,0,5,569.56,528.43,7
977,0,2,574.64,459.71,2
1531,1,5,590.26,525.33,5
2233,0,3,71.16,56.93,4
2223,1,4,544.05,376.84,2
2103,1,2,358.39,215.03,2
2632,0,6,1992.93,762.63,7
1150,1,6,1992.93,762.63,2
1335,0,5,642.7,211.37,7
2023,1,4,1163.89,589.27,9
1479,0,5,1403.5,954.82,10
3074,1,3,795.34,101.58,5
1180,0,4,360.4,270.3,7
1620,1,5,1873.97,863.95,1
3101,1,3,1810,1610.9,10
136,0,5,1403.5,954.82,4
1750,0,3,1458.17,874.9,11
1494,1,4,2083.94,675.03,8
1257,1,4,748.17,448.9,2
540,1,4,1071.23,380.74,6
2371,1,3,1073.07,933.84,8
1672,1,4,1483.2,99.59,1
1290,0,5,1977.36,1759.85,6
2875,0,5,1765.3,709.48,11
478,1,5,1129.13,677.48,7
1573,0,5,590.26,525.33,10
175,1,3,1073.07,933.84,4
2154,0,2,980.37,234.43,7
886,0,4,1555.58,818.01,7
1457,1,5,1129.13,677.48,10
2033,1,3,1636.9,44.71,1
791,1,4,71.49,53.62,8
1369,0,4,1148.64,689.18,6
2155,1,5,792.9,594.68,11
435,0,3,235.63,125.07,9
1386,1,3,235.63,125.07,2
2298,0,3,2005.66,1203.4,5
691,0,5,1635.3,993.66,10
2835,1,4,416.98,312.74,4
1152,1,6,1466.68,363.25,2
3448,1,2,1894.19,598.76,5
2465,1,4,441.49,84.99,10
923,1,6,1807.45,778.69,11
1119,1,6,1466.68,363.25,9
951,1,4,478.16,298.72,11
3050,0,4,1555.58,818.01,10
2189,0,2,533.51,400.13,10
280,1,5,1765.3,709.48,11
1526,0,4,478.16,298.72,9
813,0,2,495.72,297.43,4
996,1,6,1769.64,108.76,3
2758,1,2,358.39,215.03,10
3329,1,4,688.63,612.88,6
1567,1,3,1458.17,874.9,12
1663,0,4,1842.92,1105.75,12
1158,0,5,1812.75,582.48,11
214,,2,1057.51,154.4,8
1887,0,6,1065.03,230.09,4
1333,1,3,1636.9,44.71,6
1946,1,3,227.88,136.73,9
2469,0,4,1777.8,820.78,5
2345,0,6,1362.99,57.74,12
2051,0,5,230.91,173.18,11
3240,0,4,1216.14,1082.36,3
2668,0,4,1024.66,614.8,3
1298,0,6,1228.07,400.91,1
2534,1,3,1073.07,933.84,10
1988,1,2,2091.47,388.92,6
2820,0,4,202.62,151.96,1
1728,0,3,2005.66,1203.4,10
1762,1,4,478.16,298.72,5
133,1,3,742.54,667.4,5
1917,0,6,1292.84,13.44,4
2101,1,4,1216.14,1082.36,12
2055,0,2,2091.47,388.92,3
1964,0,5,1538.99,829.65,7
1104,0,4,688.63,612.88,3
2823,1,3,12.01,7.21,12
931,0,4,1163.89,589.27,10
2861,1,4,586.45,521.94,1
3090,0,5,1179,707.4,4
2480,0,4,586.45,521.94,6
1827,,6,1231.15,161.6,2
2833,1,5,1311.44,1167.18,2
1132,0,6,1415.01,1259.36,11
2781,0,4,1661.92,1479.11,2
1117,0,4,748.17,448.9,7
1300,1,5,1812.75,582.48,11
2926,0,4,478.16,298.72,8
178,0,3,912.52,141.4,10
1253,1,4,1163.89,589.27,12
540,1,5,642.7,211.37,10
1984,0,4,945.04,507.58,11
1292,1,3,1280.28,829.51,6
2439,0,4,1483.2,99.59,4
1001,1,3,71.16,56.93,4
3015,1,2,1775.81,1580.47,9
1076,1,4,774.53,464.72,12
2420,1,6,1890.39,260.14,8
3080,1,5,1274.93,764.96,10
1605,0,6,1228.07,400.91,2
3473,1,5,1311.44,1167.18,10
2780,1,6,1992.93,762.63,2
523,1,5,1403.5,954.82,7
524,1,6,1292.84,13.44,4
2447,1,2,358.39,215.03,11
165,0,4,441.49,84.99,11
2199,0,2,980.37,234.43,10
3207,0,3,742.54,667.4,6
1061,0,4,1071.23,380.74,3
2869,1,4,478.16,298.72,1
1792,1,2,495.72,297.43,12
2239,1,4,748.17,448.9,10
357,1,4,1071.23,380.74,11
237,1,4,1071.23,380.74,1
1952,1,6,175.89,131.92,1
1349,0,3,227.88,136.73,7
2947,,4,1036.59,206.35,4
3100,0,6,1231.15,161.6,6
3252,1,2,290.62,215.14,3
984,0,5,569.56,528.43,5
1667,0,5,1274.93,764.96,4
1752,1,3,227.88,136.73,10
2989,1,6,642.31,513.85,6
3196,1,5,1635.3,993.66,8
471,0,5,792.9,594.68,7
1324,1,4,1071.23,380.74,2
3060,0,2,1775.81,1580.47,10
2033,1,5,1274.93,764.96,11
2491,1,6,60.34,45.26,9
3024,0,6,1769.64,108.76,11
3327,0,4,1024.66,614.8,7
517,0,5,792.9,594.68,4
2114,0,6,1231.15,161.6,9
37,1,4,1240.31,795.1,11
2596,0,6,1762.96,950.52,9
1768,1,4,945.04,507.58,9
1683,1,4,1555.58,818.01,8
2653,1,6,1362.99,57.74,1
253,1,5,230.91,173.18,12
2788,0,4,2083.94,675.03,1
2786,1,2,290.62,215.14,4
1938,1,6,1292.84,13.44,3
285,0,4,1151.96,649.49,4
467,1,,2020.14,,3
1405,1,3,12.01,7.21,8
2851,1,2,1386.84,1234.29,3
2582,0,5,1179,707.4,3
14,0,3,1636.9,44.71,5
1459,0,5,230.91,173.18,9
1672,,5,1977.36,1759.85,3
2804,0,2,533.51,400.13,5
1423,0,2,2091.47,388.92,11
2055,1,4,1842.92,1105.75,12
197,0,4,1577.53,826.51,5
2700,0,2,358.39,215.03,10
346,1,4,360.4,270.3,7
3280,1,3,795.34,101.58,8
1483,1,3,912.52,141.4,1
1390,0,2,358.39,215.03,9
2730,0,4,1061.56,733.58,12
1475,1,2,2091.47,388.92,11
2630,0,5,230.91,173.18,1
67,1,4,1703.52,1516.13,9
2089,1,6,60.34,45.26,8
547,1,2,1894.19,598.76,3
1486,0,4,1036.59,206.35,6
3434,0,6,1231.15,161.6,5
1591,0,3,1793.43,248.82,3
577,1,2,574.64,459.71,10
1667,0,5,1765.3,709.48,5
933,0,4,2083.94,675.03,2
1817,1,6,60.34,45.26,11
517,0,4,774.53,464.72,4
3008,0,6,1065.03,230.09,4
2599,1,4,1577.53,826.51,5
1444,1,5,230.91,173.18,9
2934,1,2,2091.47,388.92,10
3401,1,2,290.62,215.14,7
2012,0,4,1842.92,1105.75,1
322,,3,12.01,7.21,5
2712,1,4,478.16,298.72,5
55,1,4,360.4,270.3,1
2046,0,3,1793.43,248.82,6
2432,0,,489.58,,5
1521,1,4,1071.23,380.74,9
3033,1,3,1458.17,874.9,7
685,0,4,2083.94,675.03,6
2050,1,2,980.37,234.43,10
2897,1,4,1036.59,206.35,3
2335,0,4,1061.56,733.58,1
250,0,4,416.98,312.74,10
2641,1,4,1024.66,614.8,8
393,1,4,1555.58,818.01,8
1589,0,2,2091.47,388.92,12
3139,0,6,642.31,513.85,12
2702,1,4,416.98,312.74,5
912,1,6,1807.45,778.69,4
2050,0,4,1555.58,818.01,5
175,0,6,1172.78,1043.77,10
1056,1,4,478.16,298.72,6
3299,1,4,71.49,53.62,4
313,1,3,1458.17,874.9,9
779,0,4,1577.53,826.51,5
671,1,6,1890.39,260.14,2
2531,0,4,1151.96,649.49,7
54,0,4,1216.14,1082.36,3
2299,1,2,1469.44,596.55,10
1684,1,3,742.54,667.4,11
3202,0,4,416.98,312.74,5
1561,1,4,1289.85,74.51,7
2661,0,3,1636.9,44.71,11
519,0,4,478.16,298.72,11
1256,1,5,1403.5,954.82,6
1736,1,3,1810,1610.9,10
1706,0,2,1057.51,154.4,9
452,0,5,230.91,173.18,6
2640,1,4,1289.85,74.51,10
3087,1,4,586.45,521.94,9
3423,1,4,1024.66,614.8,9
2004,0,4,1483.2,99.59,11
466,0,5,590.26,525.33,5
3212,0,2,2091.47,388.92,8
136,0,2,1469.44,596.55,7
98,0,3,2005.66,1203.4,4
2301,0,4,1555.58,818.01,6
2604,1,3,12.01,7.21,9
2464,0,5,1765.3,709.48,3
1062,1,4,1483.2,99.59,12
2934,0,4,575.27,431.45,2
1447,0,4,1842.92,1105.75,6
1428,0,4,688.63,612.88,12
1648,1,3,1227.34,770.89,7
1710,1,2,358.39,215.03,6
3170,0,4,586.45,521.94,11
3462,1,4,363.01,290.41,11
491,1,6,1762.96,950.52,3
3135,1,4,1842.92,1105.75,2
2912,0,2,574.64,459.71,5
2495,0,4,360.4,270.3,9
940,0,6,1172.78,1043.77,11
861,1,3,1073.07,933.84,9
1507,,4,1240.31,795.1,10
2367,0,4,1777.8,820.78,3
2467,1,4,71.49,53.62,9
314,1,2,358.39,215.03,8
953,0,2,1386.84,1234.29,12
305,1,4,202.62,151.96,11
3238,0,4,1071.23,380.74,6
2152,1,2,980.37,234.43,12
2621,0,3,1073.07,933.84,4
463,1,6,1415.01,1259.36,10
515,1,4,1071.23,380.74,6
703,1,6,1466.68,363.25,12
3003,0,6,752.64,205.36,9
3175,0,4,586.45,521.94,4
3077,0,4,1945.43,333.18,12
1470,1,6,175.89,131.92,12
1915,0,5,590.26,525.33,3
2910,0,6,1065.03,230.09,10
595,1,5,1403.5,954.82,5
1467,0,6,1228.07,400.91,12
1759,0,6,1231.15,161.6,11
634,1,6,1065.03,230.09,9
925,0,6,175.89,131.92,6
2657,1,3,1793.43,248.82,7
591,0,6,642.31,513.85,1
404,1,3,1227.34,770.89,4
1229,0,6,1807.45,778.69,12
475,0,4,360.4,270.3,8
377,1,6,752.64,205.36,4
1887,1,5,1311.44,1167.18,9
2560,1,6,1231.15,161.6,9
3060,0,4,1061.56,733.58,2
2165,0,2,290.62,215.14,4
1951,0,5,1403.5,954.82,4
2707,0,3,2005.66,1203.4,6
299,0,6,1992.93,762.63,2
271,0,4,1163.89,589.27,6
2067,1,3,2005.66,1203.4,8
1349,0,5,230.91,173.18,3
3401,1,3,1458.17,874.9,5
1666,0,3,1073.07,933.84,5
941,1,3,2005.66,1203.4,3
1141,0,2,1720.7,1531.42,8
783,1,2,495.72,297.43,6
1071,0,6,1065.03,230.09,3
3281,0,2,574.64,459.71,3
721,0,4,1483.2,99.59,12
3228,1,5,1977.36,1759.85,4
1661,1,2,499.53,388.72,5
1251,0,4,416.98,312.74,8
2762,1,6,1769.64,108.76,12
2160,1,4,1151.96,649.49,1
2005,1,6,1292.84,13.44,7
3332,0,6,1992.93,762.63,12
213,1,6,1890.39,260.14,3
2897,0,2,290.62,215.14,1
132,1,5,1765.3,709.48,12
1698,1,2,499.53,388.72,4
2699,1,2,574.64,459.71,4
950,0,6,1762.96,950.52,11
357,1,5,1311.44,1167.18,10
2513,0,4,1240.31,795.1,7
2816,0,3,1793.43,248.82,11
1221,0,3,183.86,137.9,8
2,0,6,1992.93,762.63,8
553,1,2,358.39,215.03,12
1411,0,6,1992.93,762.63,11
3086,1,6,1890.39,260.14,11
1464,0,3,183.86,137.9,3
1557,0,4,1661.92,1479.11,4
305,1,4,945.04,507.58,3
820,1,6,1890.39,260.14,3
2120,0,4,575.27,431.45,2
2385,1,3,912.52,141.4,11
1072,0,6,1231.15,161.6,11
2894,0,5,1873.97,863.95,7
1,1,3,742.54,667.4,12
746,0,4,543.39,407.54,11
1031,0,2,1894.19,598.76,2
2016,0,4,416.98,312.74,9
2284,0,4,71.49,53.62,10
2168,1,3,1280.28,829.51,2
325,1,5,1311.44,1167.18,4
3431,1,4,945.04,507.58,3
29,1,6,1769.64,108.76,8
2647,0,5,1765.3,709.48,1
1384,1,3,1458.17,874.9,4
206,1,2,2091.47,388.92,10
2885,1,4,1148.64,689.18,6
1169,0,5,792.9,594.68,8
1030,0,4,1555.58,818.01,4
1317,1,2,2091.47,388.92,5
368,0,3,183.86,137.9,9
2909,1,6,1231.15,161.6,10
732,1,4,2083.94,675.03,6
3474,1,2,495.72,297.43,10
148,0,6,1992.93,762.63,10
1831,0,4,575.27,431.45,5
1625,0,6,1992.93,762.63,5
943,1,4,478.16,298.72,3
2634,0,6,642.31,513.85,2
1725,0,4,1777.8,820.78,8
1683,1,5,1311.44,1167.18,10
298,0,6,1890.39,260.14,8
1132,0,2,1386.84,1234.29,8
2156,1,3,227.88,136.73,6
728,0,2,499.53,388.72,10
1156,1,4,1163.89,589.27,11
1845,0,2,2091.47,388.92,1
434,0,4,71.49,53.62,2
2623,0,6,1890.39,260.14,9
2887,0,6,1992.93,762.63,1
1717,0,3,235.63,125.07,4
1948,0,6,1466.68,363.25,7
3108,1,4,2083.94,675.03,10
2762,1,4,774.53,464.72,5
561,0,5,1538.99,829.65,2
429,0,3,1458.17,874.9,1
926,1,4,1661.92,1479.11,8
463,0,4,1061.56,733.58,11
615,0,5,1311.44,1167.18,6
2669,1,5,1274.93,764.96,11
1397,1,4,1163.89,589.27,6
2151,0,4,1945.43,333.18,6
3107,1,5,642.7,211.37,3
1190,0,6,1065.03,230.09,12
454,0,6,1231.15,161.6,6
1044,0,3,235.63,125.07,9
2910,1,5,230.91,173.18,3
1303,0,2,495.72,297.43,12
1690,1,3,71.16,56.93,6
2518,1,2,2091.47,388.92,10
1604,1,2,1057.51,154.4,7
1221,1,5,230.91,173.18,8
3405,1,3,795.34,101.58,6
2612,1,5,1129.13,677.48,6
1633,1,4,1577.53,826.51,12
1650,0,4,958.74,748.9,2
2568,0,4,1024.66,614.8,3
826,0,5,1129.13,677.48,3
2436,0,6,1415.01,1259.36,12
1788,0,3,1793.43,248.82,11
1336,0,3,227.88,136.73,10
1155,0,5,230.91,173.18,2
2243,1,2,495.72,297.43,6
2854,0,2,533.51,400.13,6
177,1,2,574.64,459.71,6
1891,1,4,416.98,312.74,10
3454,0,6,1228.07,400.91,5
897,0,4,360.4,270.3,3
243,1,,2076.81,,4
3450,0,3,1636.9,44.71,4
268,0,6,752.64,205.36,8
1769,0,2,290.62,215.14,10
628,1,3,1810,1610.9,11
606,1,4,71.49,53.62,2
3030,0,3,1793.43,248.82,1
1549,0,4,360.4,270.3,6
3328,0,4,774.53,464.72,3
1632,,4,575.27,431.45,1
3361,0,4,1577.53,826.51,9
547,1,2,1720.7,1531.42,9
1045,1,5,1977.36,1759.85,8
2495,0,6,175.89,131.92,2
2989,1,4,1945.43,333.18,9
3296,0,4,363.01,290.41,3
3178,0,6,1466.68,363.25,1
3133,1,4,1945.43,333.18,7
963,1,4,958.74,748.9,3
3200,1,4,416.98,312.74,10
3260,1,4,360.4,270.3,2
2747,1,3,1636.9,44.71,7
2359,1,4,1163.89,589.27,1
3195,,4,1148.64,689.18,1
1093,0,5,1765.3,709.48,5
1892,0,4,1240.31,795.1,8
3405,0,4,1483.2,99.59,11
2899,1,6,1992.93,762.63,11
1144,1,2,2091.47,388.92,11
1269,0,2,533.51,400.13,2
250,1,5,1403.5,954.82,2
2851,1,4,363.01,290.41,6
1282,1,4,774.53,464.72,9
2650,0,4,1148.64,689.18,12
2263,1,4,2083.94,675.03,11
300,1,5,1403.5,954.82,7
3453,1,5,1977.36,1759.85,8
1194,0,4,543.39,407.54,10
196,0,4,1036.59,206.35,1
214,1,4,1703.52,1516.13,4
1968,1,2,495.72,297.43,5
3207,0,4,945.04,507.58,5
3455,0,4,688.63,612.88,1
2289,0,4,360.4,270.3,6
2637,1,2,2091.47,388.92,4
1830,0,6,60.34,45.26,12
669,0,5,792.9,594.68,1
1902,1,6,1292.84,13.44,2
3109,1,6,1769.64,108.76,2
1555,1,3,12.01,7.21,3
1818,0,5,1311.44,1167.18,5
2490,,2,1720.7,1531.42,11
1984,0,2,1894.19,598.76,5
2510,1,3,912.52,141.4,3
144,0,3,795.34,101.58,12
1140,1,6,1466.68,363.25,11
1068,1,5,1812.75,582.48,10
2001,1,4,478.16,298.72,1
1291,1,4,363.01,290.41,1
2103,0,5,1311.44,1167.18,5
2401,1,4,1289.85,74.51,4
3465,1,2,1894.19,598.76,8
2984,0,4,1024.66,614.8,6
344,0,6,60.34,45.26,8
611,1,2,1775.81,1580.47,7
881,1,2,1775.81,1580.47,1
968,1,3,12.01,7.21,9
2483,1,3,235.63,125.07,5
1649,0,6,1769.64,108.76,10
3431,0,4,748.17,448.9,2
3382,0,6,1228.07,400.91,3
1886,1,3,1458.17,874.9,12
2914,0,2,1720.7,1531.42,6
1264,1,4,363.01,290.41,7
41,1,6,1807.45,778.69,12
1551,1,2,1057.51,154.4,12
2930,0,4,202.62,151.96,6
3096,1,2,2091.47,388.92,12
1745,0,3,12.01,7.21,1
3417,1,4,774.53,464.72,3
1966,1,4,100.35,75.26,2
3165,1,3,1073.07,933.84,10
700,1,3,1227.34,770.89,5
1583,1,4,363.01,290.41,9
1953,1,5,1179,707.4,8
2952,1,4,100.35,75.26,11
1106,1,6,1231.15,161.6,12
436,1,4,1061.56,733.58,8
563,1,4,363.01,290.41,11
3173,1,3,1810,1610.9,3
107,0,6,1466.68,363.25,4
1611,1,4,544.05,376.84,11
283,0,5,1765.3,709.48,7
74,0,6,1415.01,1259.36,4
2867,1,4,360.4,270.3,1
1850,1,5,1311.44,1167.18,11
1127,0,2,1775.81,1580.47,6
1421,1,4,586.45,521.94,11
2762,0,3,1636.9,44.71,3
2324,0,4,688.63,612.88,7
1932,1,4,1061.56,733.58,10
713,0,4,1661.92,1479.11,2
2160,0,4,363.01,290.41,9
766,1,3,183.86,137.9,12
1047,0,4,1148.64,689.18,9
2942,1,5,1179,707.4,1
1701,1,2,290.62,215.14,10
41,1,4,202.62,151.96,11
252,1,5,1977.36,1759.85,10
164,1,5,792.9,594.68,4
288,1,4,1240.31,795.1,4
83,0,3,227.88,136.73,3
454,1,4,1289.85,74.51,11
667,0,5,1873.97,863.95,8
353,1,5,792.9,594.68,2
2274,1,4,71.49,53.62,11
3206,1,4,1024.66,614.8,2
1617,0,4,360.4,270.3,7
109,1,5,590.26,525.33,12
659,0,4,1842.92,1105.75,6
3240,0,4,945.04,507.58,4
3249,0,4,1945.43,333.18,1
1117,1,3,1073.07,933.84,6
1449,0,3,1793.43,248.82,4
2072,0,4,363.01,290.41,4
3146,0,2,2091.47,388.92,5
786,0,6,1065.03,230.09,1
3479,1,2,1720.7,1531.42,10
105,1,3,1458.17,874.9,7
22,0,4,1036.59,206.35,3
1463,0,5,1403.5,954.82,8
585,0,6,1807.45,778.69,3
2088,1,3,2005.66,1203.4,6
2105,0,2,2091.47,388.92,12
2681,0,5,590.26,525.33,11
1817,0,4,586.45,521.94,9
1791,0,6,1992.93,762.63,1
3448,1,6,175.89,131.92,10
1124,0,4,544.05,376.84,11
1549,0,4,1071.23,380.74,10
67,1,4,71.49,53.62,8
2740,0,2,1894.19,598.76,7
2259,1,2,358.39,215.03,7
1221,0,4,1661.92,1479.11,12
3176,0,3,912.52,141.4,1
455,1,5,1129.13,677.48,10
3223,0,2,533.51,400.13,9
1881,1,4,1148.64,689.18,4
478,1,6,1172.78,1043.77,2
3260,0,4,1703.52,1516.13,8
681,1,6,1890.39,260.14,1
658,1,5,1403.5,954.82,9
749,1,4,363.01,290.41,3
2310,0,4,1151.96,649.49,2
1450,0,2,1469.44,596.55,10
1347,0,4,1289.85,74.51,3
761,1,4,1842.92,1105.75,8
406,1,2,1057.51,154.4,8
3041,1,4,1661.92,1479.11,7
254,0,4,416.98,312.74,7
1089,1,5,1311.44,1167.18,4
592,1,4,202.62,151.96,2
55,1,4,441.49,84.99,1
307,0,4,1483.2,99.59,1
1313,1,,2061.38,,10
1105,0,5,1873.97,863.95,5
944,1,4,441.49,84.99,5
1131,0,4,945.04,507.58,10
82,1,5,1812.75,582.48,5
3050,0,3,1810,1610.9,1
262,1,4,688.63,612.88,9
1992,0,4,1945.43,333.18,4
548,1,5,1179,707.4,3
2019,1,4,688.63,612.88,9
360,1,6,1890.39,260.14,8
2143,0,4,1777.8,820.78,10
2638,1,4,575.27,431.45,10
577,1,3,1280.28,829.51,12
2718,0,4,748.17,448.9,1
259,0,3,1280.28,829.51,1
2455,0,4,1198.46,381.1,1
2904,1,2,290.62,215.14,9
1130,0,2,980.37,234.43,4
1469,0,4,544.05,376.84,7
2627,0,5,1635.3,993.66,6
377,0,,877.44,,3
1429,1,5,1977.36,1759.85,3
1315,0,5,1635.3,993.66,12
2438,1,3,12.01,7.21,4
3472,1,2,1469.44,596.55,7
1773,0,4,1163.89,589.27,6
2212,0,5,230.91,173.18,5
1137,1,6,1228.07,400.91,6
1378,1,5,1765.3,709.48,4
1875,0,4,1151.96,649.49,6
353,1,3,1458.17,874.9,2
2871,1,4,100.35,75.26,4
3304,0,5,1403.5,954.82,1
841,0,6,1292.84,13.44,5
1455,1,6,1466.68,363.25,6
174,0,3,1793.43,248.82,3
439,,6,1172.78,1043.77,2
1192,0,5,1179,707.4,8
998,1,5,1274.93,764.96,2
5034,0,4,360.4,270.2999878,1
443,0,5,1403.5,954.82,5
79,0,4,441.49,84.99,3
1925,1,4,1024.66,614.8,5
2944,0,2,1057.51,154.4,3
755,1,4,360.4,270.3,9
1116,1,2,2091.47,388.92,1
733,0,4,1945.43,333.18,11
2963,1,4,945.04,507.58,1
2564,0,3,742.54,667.4,4
1803,1,3,12.01,7.21,7
813,0,6,60.34,45.26,3
2824,1,4,1151.96,649.49,8
1421,1,4,71.49,53.62,3
1228,0,4,1163.89,589.27,7
1799,0,6,175.89,131.92,3
499,1,4,543.39,407.54,1
43,0,3,12.01,7.21,1
3117,1,4,1151.96,649.49,5
730,0,2,358.39,215.03,7
1104,0,4,958.74,748.9,4
2049,1,4,688.63,612.88,4
2830,1,4,71.49,53.62,9
2306,0,6,642.31,513.85,5
3,,4,363.01,290.41,6
112,1,2,1894.19,598.76,1
1463,0,5,1403.5,954.82,5
3340,1,5,569.56,528.43,7
2342,,4,1240.31,795.1,1
1102,0,2,2091.47,388.92,10
3376,0,4,958.74,748.9,8
873,1,2,574.64,459.71,6
1030,1,5,230.91,173.18,1
2936,0,4,1777.8,820.78,9
918,1,6,60.34,45.26,6
1864,0,4,416.98,312.74,4
3178,0,5,1179,707.4,12
3196,1,4,1777.8,820.78,10
2006,0,6,1231.15,161.6,7
2375,0,4,586.45,521.94,11
2121,0,4,1703.52,1516.13,4
2592,0,2,533.51,400.13,5
1241,0,2,1720.7,1531.42,3
